Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
2.238333	121.599373	4.475	11.807939	22.373335	49.202961					2.281667	0.608795
2.24	121.531158	4.478333	11.807568	22.390001	49.239983					2.283333	0.609373
2.241667	121.460083	4.481667	11.807253	22.406668	49.277012					2.285	0.609951
2.243333	121.391388	4.485	11.807079	22.423334	49.31403					2.286667	0.610529
2.245	121.320335	4.488333	11.807084	22.440001	49.351059					2.288333	0.611106
2.246667	121.252151	4.491667	11.807204	22.456667	49.388081					2.29	0.611684
2.248333	121.182144	4.495	11.807218	22.473335	49.425117					2.291667	0.612262
2.25	121.116074	4.498333	11.807093	22.490002	49.462135					2.293333	0.612839
2.251667	121.045471	4.501667	11.807026	22.506668	49.499165					2.295	0.613417
2.253333	120.97776	4.505	11.806993	22.523335	49.53619					2.296667	0.613989
2.255	120.908768	4.508333	11.807014	22.540001	49.573158					2.298333	0.614562
2.256667	120.840729	4.511667	11.807161	22.556667	49.610199					2.3	0.615134
2.258333	120.770905	4.515	11.807081	22.573334	49.647217					2.301667	0.615706
2.26	120.703728	4.518333	11.807001	22.590002	49.68425					2.303333	0.616279
2.261667	120.63369	4.521667	11.807023	22.606668	49.721268					2.305	0.616851
2.263333	120.564224	4.525	11.807065	22.623335	49.758301					2.306667	0.617423
2.265	120.492279	4.528334	11.806974	22.640001	49.795315					2.308333	0.617995
2.266667	120.425461	4.531667	11.806734	22.656668	49.832352					2.31	0.618568
2.268333	120.357277	4.535	11.806426	22.673334	49.869366					2.311667	0.61914
2.27	120.286972	4.538333	11.806074	22.690001	49.906395					2.313333	0.61914
2.271667	120.214851	4.541667	11.805803	22.706667	49.943409					2.315	0.61914
2.273333	120.14505	4.545	11.805565	22.723335	49.980457					2.316667	0.61914
2.275	120.077492	4.548334	11.805311	22.740002	50.017475					2.318333	0.61914
2.276667	120.008919	4.551667	11.805202	22.756668	50.054497					2.32	0.61914
2.278333	119.942513	4.555	11.805116	22.773335	50.091499					2.321667	0.61914
2.28	119.873642	4.558333	11.805071	22.790001	50.128513					2.323334	0.61914
2.281667	119.803551	4.561667	11.805058	22.806667	50.165527					2.325	0.61914
2.283333	119.7342	4.565	11.804942	22.823334	50.202553					2.326667	0.61914
2.285	119.662643	4.568334	11.805021	22.840002	50.239586					2.328333	0.61914
2.286667	119.597198	4.571667	11.804972	22.856668	50.2766					2.33	0.619707
2.288333	119.526001	4.575	11.804974	22.873335	50.313633					2.331667	0.620274
2.29	119.457275	4.578333	11.804967	22.890001	50.350647					2.333333	0.62084
2.291667	119.387032	4.581667	11.804794	22.906668	50.387691					2.335	0.621407
2.293333	119.317856	4.585	11.804678	22.923334	50.424706					2.336667	0.621974
2.295	119.249252	4.588334	11.804445	22.940001	50.461735					2.338333	0.622541
2.296667	119.182434	4.591667	11.804243	22.956667	50.498741					2.34	0.623108
2.298333	119.115471	4.595	11.8041	22.973335	50.535793					2.341667	0.623675
2.3	119.047287	4.598333	11.803931	22.990002	50.572807					2.343333	0.624241
2.301667	118.978973	4.601667	11.803982	23.006668	50.60984					2.345	0.624808
2.303333	118.912994	4.605	11.80409	23.023335	50.646835					2.346667	0.62537
2.305	118.847816	4.608334	11.803855	23.040001	50.683857					2.348333	0.625931
2.306667	118.781265	4.611667	11.803498	23.056667	50.720863					2.35	0.626492
2.308333	118.712456	4.615	11.803231	23.073334	50.757877					2.351667	0.627054
2.31	118.644714	4.618333	11.803069	23.090002	50.794918					2.353333	0.627615
2.311667	118.577629	4.621667	11.802997	23.106668	50.831932					2.355	0.628176
2.313333	118.512154	4.625	11.802967	23.123335	50.868965					2.356667	0.628738
2.315	118.447212	4.628334	11.802974	23.140001	50.905983					2.358333	0.629299
2.316667	118.381767	4.631667	11.80299	23.156668	50.943016					2.36	0.62986
2.318333	118.313911	4.635	11.802889	23.173334	50.98003					2.361667	0.630422
2.32	118.247482	4.638333	11.802894	23.190001	51.017063					2.363333	0.630422
2.321667	118.181824	4.641667	11.802971	23.206667	51.054085					2.365	0.630422
2.323334	118.115875	4.645	11.803066	23.223335	51.091106					2.366667	0.630422
2.325	118.050873	4.648334	11.802963	23.240002	51.128132					2.368333	0.630422
2.326667	117.984802	4.651667	11.802611	23.256668	51.165154					2.37	0.630422
2.328333	117.915718	4.655	11.802424	23.273335	51.202171					2.371667	0.630422
2.33	117.85099	4.658333	11.802317							2.373333	0.630422
2.331667	117.786377	4.661667	11.80221							2.375	0.630422
2.333333	117.721588	4.665	11.802179							2.376667	0.630422
2.335	117.653641	4.668334	11.802248							2.378333	0.630422
2.336667	117.586761	4.671667	11.802475							2.38	0.631537
2.338333	117.520065	4.675	11.802853							2.381667	0.632652
2.34	117.452026	4.678333	11.803017							2.383333	0.633767
2.341667	117.387268	4.681667	11.803094							2.385	0.634882
2.343333	117.321968	4.685	11.803177							2.386667	0.635997
2.345	117.254082	4.688334	11.803049							2.388333	0.637112
2.346667	117.188484	4.691667	11.8027							2.39	0.638227
2.348333	117.123245	4.695	11.802238							2.391667	0.639342
2.35	117.055862	4.698333	11.801685							2.393333	0.640457
2.351667	116.990326	4.701667	11.801232							2.395	0.641572
2.353333	116.925064	4.705	11.80094							2.396667	0.641572
2.355	116.857437	4.708333	11.80078							2.398333	0.641572
2.356667	116.79068	4.711667	11.800466							2.4	0.641572
2.358333	116.721481	4.715	11.80023							2.401667	0.641572
2.36	116.655441	4.718333	11.800003							2.403333	0.641572
2.361667	116.587875	4.721667	11.799725							2.405	0.641572
2.363333	116.523056	4.725	11.79929							2.406667	0.641572
2.365	116.456863	4.728333	11.798891							2.408333	0.641572
2.366667	116.38987	4.731667	11.798456							2.41	0.641572
2.368333	116.325676	4.735	11.79825							2.411667	0.641572
2.37	116.261902	4.738333	11.797986							2.413333	0.641572
2.371667	116.196304	4.741667	11.797945							2.415	0.641572
2.373333	116.129875	4.745	11.797808							2.416667	0.641572
2.375	116.063354	4.748333	11.79777							2.418333	0.641572
2.376667	115.999313	4.751667	11.797813							2.42	0.641572
2.378333	115.934013	4.755	11.797913							2.421667	0.641572
2.38	115.869911	4.758334	11.798008							2.423333	0.641572
2.381667	115.803123	4.761667	11.797977							2.425	0.641572
2.383333	115.737083	4.765	11.797933							2.426667	0.641572
2.385	115.669426	4.768333	11.797929							2.428333	0.641572
2.386667	115.603745	4.771667	11.797815							2.43	0.642665
2.388333	115.538422	4.775	11.797832							2.431667	0.643758
2.39	115.474495	4.778334	11.79793							2.433333	0.64485
2.391667	115.411133	4.781667	11.79799							2.435	0.645943
2.393333	115.346313	4.785	11.797996							2.436667	0.647036
2.395	115.280899	4.788333	11.797849							2.438334	0.648128
2.396667	115.216736	4.791667	11.797628							2.44	0.649221
2.398333	115.154236	4.795	11.79741							2.441667	0.650314
2.4	115.091713	4.798334	11.797205							2.443333	0.651407
2.401667	115.028648	4.801667	11.796903							2.445	0.652499
2.403333	114.964874	4.805	11.796654							2.446667	0.652499
2.405	114.899574	4.808333	11.796471							2.448334	0.652499
2.406667	114.835602	4.811667	11.796236							2.45	0.652499
2.408333	114.770889	4.815	11.795878							2.451667	0.652499
2.41	114.705009	4.818334	11.795621							2.453333	0.652499
2.411667	114.641068	4.821667	11.795363							2.455	0.652499
2.413333	114.578171	4.825	11.795176							2.456667	0.652499
2.415	114.514572	4.828333	11.795054							2.458333	0.652499
2.416667	114.450813	4.831667	11.794811							2.46	0.652499
2.418333	114.387764	4.835	11.794596							2.461667	0.652499
2.42	114.324318	4.838334	11.794413							2.463333	0.65357
2.421667	114.258278	4.841667	11.794241							2.465	0.65464
2.423333	114.196045	4.845	11.794067							2.466667	0.655711
2.425	114.13385	4.848333	11.794005							2.468333	0.656781
2.426667	114.069939	4.851667	11.794037							2.47	0.657851
2.428333	114.007187	4.855	11.794127							2.471667	0.658922
2.43	113.944244	4.858334	11.794163							2.473333	0.659992
2.431667	113.879204	4.861667	11.794182							2.475	0.661063
2.433333	113.814697	4.865	11.794196							2.476667	0.662133
2.435	113.750816	4.868333	11.793994							2.478333	0.663203
2.436667	113.688278	4.871667	11.793662							2.48	0.663203
2.438334	113.625038	4.875	11.793362							2.481667	0.663203
2.44	113.558617	4.878334	11.792892							2.483333	0.663203
2.441667	113.49411	4.881667	11.792437							2.485	0.663203
2.443333	113.43084	4.885	11.791905							2.486667	0.663203
2.445	113.367859	4.888333	11.791544							2.488333	0.663203
2.446667	113.303574	4.891667	11.791174							2.49	0.663203
2.448334	113.240417	4.895	11.790833							2.491667	0.663203
2.45	113.179222	4.898334	11.790639							2.493333	0.663203
2.451667	113.118767	4.901667	11.790643							2.495	0.663203
2.453333	113.056061	4.905	11.790477							2.496667	0.664251
2.455	112.990364	4.908333	11.790243							2.498333	0.6653
2.456667	112.928062	4.911667	11.790077							2.5	0.666348
2.458333	112.862762	4.915	11.789857							2.501667	0.667396
2.46	112.798218	4.918334	11.789807							2.503333	0.668444
2.461667	112.733841	4.921667	11.789707							2.505	0.669492
2.463333	112.674194	4.925	11.789619							2.506667	0.67054
2.465	112.612587	4.928333	11.789502							2.508333	0.671588
2.466667	112.54892	4.931667	11.789188							2.51	0.672636
2.468333	112.488686	4.935	11.788589							2.511667	0.673685
2.47	112.427055	4.938334	11.788248							2.513333	0.673685
2.471667	112.363609	4.941667	11.788021							2.515	0.673685
2.473333	112.301544	4.945	11.787903							2.516667	0.673685
2.475	112.240746	4.948333	11.78791							2.518333	0.673685
2.476667	112.179321	4.951667	11.787823							2.52	0.673685
2.478333	112.116013	4.955	11.78773							2.521667	0.673685
2.48	112.055511	4.958333	11.787616							2.523333	0.673685
2.481667	111.994934	4.961667	11.787597							2.525	0.673685
2.483333	111.934814	4.965	11.787498							2.526667	0.673685
2.485	111.873268	4.968333	11.787237							2.528333	0.673685
2.486667	111.811501	4.971667	11.787125							2.53	0.673685
2.488333	111.752914	4.975	11.786993							2.531667	0.673685
2.49	111.690987	4.978333	11.78693							2.533333	0.673685
2.491667	111.629921	4.981667	11.786965							2.535	0.673685
2.493333	111.567108	4.985	11.787098							2.536667	0.673685
2.495	111.504463	4.988333	11.787127							2.538333	0.673685
2.496667	111.44371	4.991667	11.787063							2.54	0.673685
2.498333	111.38147	4.995	11.787155							2.541667	0.673685
2.5	111.323311	4.998333	11.7872							2.543333	0.673685
2.501667	111.264076	5.001667	11.787043							2.545	0.673685
2.503333	111.203674	5.005	11.787062							2.546667	0.67471
2.505	111.140717	5.008334	11.787							2.548333	0.675736
2.506667	111.08036	5.011667	11.787027							2.55	0.676762
2.508333	111.01799	5.015	11.7871							2.551667	0.677788
2.51	110.955704	5.018333	11.787114							2.553333	0.678814
2.511667	110.895142	5.021667	11.787241							2.555	0.67984
2.513333	110.83448	5.025	11.787098							2.556667	0.680866
2.515	110.773636	5.028334	11.786827							2.558333	0.681892
2.516667	110.712929	5.031667	11.786617							2.56	0.682917
2.518333	110.654396	5.035	11.786685							2.561667	0.683943
2.52	110.594902	5.038333	11.786603							2.563334	0.683943
2.521667	110.533936	5.041667	11.786452							2.565	0.683943
2.523333	110.474464	5.045	11.78624							2.566667	0.683943
2.525	110.413834	5.048334	11.785722							2.568333	0.683943
2.526667	110.355286	5.051667	11.785221							2.57	0.683943
2.528333	110.296906	5.055	11.784883							2.571667	0.683943
2.53	110.235764	5.058333	11.784708							2.573334	0.683943
2.531667	110.176086	5.061667	11.784392							2.575	0.683943
2.533333	110.114578	5.065	11.784203							2.576667	0.683943
2.535	110.053719	5.068334	11.783939							2.578333	0.683943
2.536667	109.993935	5.071667	11.783837							2.58	0.684947
2.538333	109.936012	5.075	11.783748							2.581667	0.685951
2.54	109.876305	5.078333	11.783751							2.583333	0.686955
2.541667	109.818207	5.081667	11.783586							2.585	0.687958
2.543333	109.757408	5.085	11.783592							2.586667	0.688962
2.545	109.699715	5.088334	11.783598							2.588333	0.689966
2.546667	109.640778	5.091667	11.783704							2.59	0.69097
2.548333	109.583374	5.095	11.78399							2.591667	0.691974
2.55	109.525398	5.098333	11.784282							2.593333	0.692977
2.551667	109.467926	5.101667	11.784498							2.595	0.693981
2.553333	109.408928	5.105	11.784754							2.596667	0.693981
2.555	109.348862	5.108334	11.784782							2.598333	0.693981
2.556667	109.289124	5.111667	11.784867							2.6	0.693981
2.558333	109.230858	5.115	11.784739							2.601667	0.693981
2.56	109.17038	5.118333	11.784563							2.603333	0.693981
2.561667	109.11071	5.121667	11.78426							2.605	0.693981
2.563334	109.052063	5.125	11.783885							2.606667	0.693981
2.565	108.992577	5.128334	11.783373							2.608333	0.693981
2.566667	108.932701	5.131667	11.782833							2.61	0.693981
2.568333	108.869209	5.135	11.782183							2.611667	0.693981
2.57	108.807411	5.138333	11.781437							2.613333	0.694963
2.571667	108.748497	5.141667	11.780938							2.615	0.695945
2.573334	108.688789	5.145	11.780525							2.616667	0.696926
2.575	108.630852	5.148334	11.780435							2.618333	0.697908
2.576667	108.574066	5.151667	11.780403							2.62	0.69889
2.578333	108.514938	5.155	11.780448							2.621667	0.699872
2.58	108.456879	5.158333	11.780423							2.623333	0.700853
2.581667	108.399673	5.161667	11.780444							2.625	0.701835
2.583333	108.340141	5.165	11.780462							2.626667	0.702817
2.585	108.280945	5.168334	11.780636							2.628333	0.703799
2.586667	108.222809	5.171667	11.780766							2.63	0.703799
2.588333	108.164238	5.175	11.780996							2.631667	0.703799
2.59	108.104187	5.178333	11.781206							2.633333	0.703799
2.591667	108.0457	5.181667	11.781421							2.635	0.703799
2.593333	107.986031	5.185	11.781651							2.636667	0.703799
2.595	107.925568	5.188334	11.781592							2.638333	0.703799
2.596667	107.866211	5.191667	11.781313							2.64	0.703799
2.598333	107.809845	5.195	11.78108							2.641667	0.703799
2.6	107.749283	5.198333	11.781026							2.643333	0.703799
2.601667	107.691498	5.201667	11.781124							2.645	0.703799
2.603333	107.635498	5.205	11.781453							2.646667	0.704759
2.605	107.575508	5.208333	11.78178							2.648333	0.705718
2.606667	107.516647	5.211667	11.782021							2.65	0.706678
2.608333	107.459831	5.215	11.78196							2.651667	0.707638
2.61	107.404694	5.218333	11.781774							2.653333	0.708598
2.611667	107.347641	5.221667	11.781603							2.655	0.709558
2.613333	107.289299	5.225	11.781507							2.656667	0.710518
2.615	107.232658	5.228333	11.781663							2.658333	0.711478
2.616667	107.176346	5.231667	11.781731							2.66	0.712438
2.618333	107.117699	5.235	11.781738							2.661667	0.713398
2.62	107.060432	5.238333	11.781677							2.663333	0.713398
2.621667	107.003464	5.241667	11.781617							2.665	0.713398
2.623333	106.946991	5.245	11.781596							2.666667	0.713398
2.625	106.888206	5.248333	11.781591							2.668333	0.713398
2.626667	106.833099	5.251667	11.781523							2.67	0.713398
2.628333	106.775063	5.255	11.781386							2.671667	0.713398
2.63	106.719284	5.258334	11.781185							2.673333	0.713398
2.631667	106.659813	5.261667	11.781006							2.675	0.713398
2.633333	106.602478	5.265	11.780944							2.676667	0.713398
2.635	106.546059	5.268333	11.78095							2.678333	0.713398
2.636667	106.489929	5.271667	11.781064							2.68	0.714336
2.638333	106.435684	5.275	11.781049							2.681667	0.715274
2.64	106.379974	5.278334	11.780964							2.683333	0.716213
2.641667	106.323914	5.281667	11.780676							2.685	0.717151
2.643333	106.266174	5.285	11.780266							2.686667	0.718089
2.645	106.208817	5.288333	11.779886							2.688334	0.719027
2.646667	106.152924	5.291667	11.779388							2.69	0.719966
2.648333	106.096077	5.295	11.779093							2.691667	0.720904
2.65	106.039345	5.298334	11.778649							2.693333	0.721842
2.651667	105.980827	5.301667	11.778109							2.695	0.72278
2.653333	105.925514	5.305	11.777634							2.696667	0.72278
2.655	105.870247	5.308333	11.777313							2.698334	0.72278
2.656667	105.813637	5.311667	11.776887							2.7	0.72278
2.658333	105.755928	5.315	11.77663							2.701667	0.72278
2.66	105.70063	5.318334	11.776296							2.703333	0.72278
2.661667	105.644775	5.321667	11.77628							2.705	0.72278
2.663333	105.586914	5.325	11.776302							2.706667	0.72278
2.665	105.52916	5.328333	11.776048							2.708333	0.72278
2.666667	105.471909	5.331667	11.775539							2.71	0.72278
2.668333	105.415535	5.335	11.775152							2.711667	0.72278
2.67	105.361893	5.338334	11.774821							2.713333	0.723697
2.671667	105.30497	5.341667	11.774586							2.715	0.724614
2.673333	105.251175	5.345	11.774464							2.716667	0.725531
2.675	105.197029	5.348333	11.774221							2.718333	0.726447
2.676667	105.141655	5.351667	11.773924							2.72	0.727364
2.678333	105.087891	5.355	11.77373							2.721667	0.728281
2.68	105.033401	5.358334	11.773595							2.723333	0.729198
2.681667	104.977173	5.361667	11.773425							2.725	0.730114
2.683333	104.924736	5.365	11.773156							2.726667	0.731031
2.685	104.870918	5.368333	11.772851							2.728333	0.731948
2.686667	104.815407	5.371667	11.772551							2.73	0.731948
2.688334	104.759232	5.375	11.772175							2.731667	0.731948
2.69	104.706093	5.378334	11.771811							2.733333	0.731948
2.691667	104.652748	5.381667	11.771445							2.735	0.731948
2.693333	104.600388	5.385	11.770987							2.736667	0.731948
2.695	104.54364	5.388333	11.770771							2.738333	0.731948
2.696667	104.488281	5.391667	11.770597							2.74	0.731948
2.698334	104.434563	5.395	11.770473							2.741667	0.731948
2.7	104.380531	5.398334	11.770505							2.743333	0.731948
2.701667	104.324997	5.401667	11.770587							2.745	0.731948
2.703333	104.27195	5.405	11.770629							2.746667	0.732843
2.705	104.218155	5.408333	11.770753							2.748333	0.733739
2.706667	104.162468	5.411667	11.770903							2.75	0.734635
2.708333	104.110298	5.415	11.771038							2.751667	0.73553
2.71	104.056374	5.418334	11.770912							2.753333	0.736426
2.711667	104.002251	5.421667	11.770883							2.755	0.737321
2.713333	103.95031	5.425	11.770756							2.756667	0.738217
2.715	103.895233	5.428333	11.770473							2.758333	0.739112
2.716667	103.842331	5.431667	11.770056							2.76	0.740008
2.718333	103.789848	5.435	11.769752							2.761667	0.740903
2.72	103.735031	5.438334	11.769605							2.763333	0.740903
2.721667	103.680344	5.441667	11.769384							2.765	0.740903
2.723333	103.625717	5.445	11.769091							2.766667	0.740903
2.725	103.568687	5.448333	11.768884							2.768333	0.740903
2.726667	103.514015	5.451667	11.768951							2.77	0.740903
2.728333	103.461685	5.455	11.769037							2.771667	0.740903
2.73	103.41127	5.458333	11.769049							2.773333	0.740903
2.731667	103.357582	5.461667	11.769064							2.775	0.740903
2.733333	103.303375	5.465	11.769035							2.776667	0.740903
2.735	103.249374	5.468333	11.76899							2.778333	0.740903
2.736667	103.197899	5.471667	11.769046							2.78	0.741778
2.738333	103.145538	5.475	11.769125							2.781667	0.742652
2.74	103.092041	5.478333	11.769154							2.783333	0.743527
2.741667	103.038712	5.481667	11.768884							2.785	0.744401
2.743333	102.988228	5.485	11.768837							2.786667	0.745276
2.745	102.933228	5.488334	11.768765							2.788333	0.74615
2.746667	102.880386	5.491667	11.768841							2.79	0.747025
2.748333	102.825508	5.495	11.768789							2.791667	0.747899
2.75	102.77121	5.498333	11.768819							2.793333	0.748774
2.751667	102.717743	5.501667	11.768741							2.795	0.749648
2.753333	102.660538	5.505	11.768751							2.796667	0.749648
2.755	102.606506	5.508334	11.768618							2.798333	0.749648
2.756667	102.553963	5.511667	11.768498							2.8	0.749648
2.758333	102.499474	5.515	11.768227							2.801667	0.749648
2.76	102.44352	5.518333	11.767988							2.803334	0.749648
2.761667	102.390007	5.521667	11.767549							2.805	0.749648
2.763333	102.335739	5.525	11.767264							2.806667	0.749648
2.765	102.281525	5.528334	11.766722							2.808333	0.749648
2.766667	102.230118	5.531667	11.766261							2.81	0.749648
2.768333	102.178383	5.535	11.766039							2.811667	0.749648
2.77	102.123184	5.538333	11.765796							2.813334	0.750502
2.771667	102.069992	5.541667	11.765567							2.815	0.751356
2.773333	102.017654	5.545	11.765364							2.816667	0.752209
2.775	101.965622	5.548334	11.765369							2.818333	0.753063
2.776667	101.911186	5.551667	11.765361							2.82	0.753917
2.778333	101.857529	5.555	11.765409							2.821667	0.754771
2.78	101.803078	5.558333	11.765436							2.823334	0.755624
2.781667	101.749809	5.561667	11.765518							2.825	0.756478
2.783333	101.696831	5.565	11.765694							2.826667	0.757332
2.785	101.642174	5.568334	11.765975							2.828333	0.758186
2.786667	101.589905	5.571667	11.766237							2.83	0.758186
2.788333	101.534706	5.575	11.766407							2.831667	0.758186
2.79	101.485741	5.578333	11.766451							2.833333	0.758186
2.791667	101.434273	5.581667	11.766477							2.835	0.758186
2.793333	101.382942	5.585	11.766563							2.836667	0.758186
2.795	101.332787	5.588334	11.766458							2.838333	0.758186
2.796667	101.279823	5.591667	11.766413							2.84	0.758186
2.798333	101.228165	5.595	11.766366							2.841667	0.758186
2.8	101.176949	5.598333	11.766595							2.843333	0.758186
2.801667	101.127357	5.601667	11.766756							2.845	0.758186
2.803333	101.074905	5.605	11.767033							2.846667	0.759019
2.805	101.02475	5.608334	11.76693							2.848333	0.759852
2.806667	100.977631	5.611667	11.766578							2.85	0.760685
2.808333	100.926476	5.615	11.766253							2.851667	0.761519
2.81	100.874336	5.618333	11.766025							2.853333	0.762352
2.811667	100.824562	5.621667	11.765768							2.855	0.763185
2.813334	100.774918	5.625	11.765537							2.856667	0.764018
2.815	100.72261	5.628334	11.765405							2.858333	0.764852
2.816667	100.670189	5.631667	11.765074							2.86	0.765685
2.818333	100.620956	5.635	11.764704							2.861667	0.766518
2.82	100.570259	5.638333	11.76436							2.863333	0.766518
2.821667	100.519272	5.641667	11.764177							2.865	0.766518
2.823334	100.470009	5.645	11.764118							2.866667	0.766518
2.825	100.418152	5.648334	11.764273							2.868333	0.766518
2.826667	100.368591	5.651667	11.764351							2.87	0.766518
2.828333	100.318611	5.655	11.764454							2.871667	0.766518
2.83	100.270599	5.658333	11.764379							2.873333	0.766518
2.831667	100.220726	5.661667	11.76406							2.875	0.766518
2.833333	100.169647	5.665	11.763701							2.876667	0.766518
2.835	100.116257	5.668334	11.763319							2.878333	0.766518
2.836667	100.06395	5.671667	11.762728							2.88	0.767331
2.838333	100.011978	5.675	11.762138							2.881667	0.768144
2.84	99.960762	5.678333	11.761655							2.883333	0.768957
2.841667	99.908546	5.681667	11.761196							2.885	0.76977
2.843333	99.857109	5.685	11.760779							2.886667	0.770583
2.845	99.806595	5.688334	11.760541							2.888333	0.771396
2.846667	99.754585	5.691667	11.760174							2.89	0.772209
2.848333	99.701149	5.695	11.759945							2.891667	0.773022
2.85	99.650429	5.698333	11.759977							2.893333	0.773835
2.851667	99.598633	5.701667	11.760075							2.895	0.774649
2.853333	99.546822	5.705	11.760163							2.896667	0.774649
2.855	99.494072	5.708333	11.760386							2.898333	0.774649
2.856667	99.443169	5.711667	11.760694							2.9	0.774649
2.858333	99.391731	5.715	11.760903							2.901667	0.774649
2.86	99.340988	5.718333	11.761006							2.903333	0.774649
2.861667	99.290802	5.721667	11.760992							2.905	0.774649
2.863333	99.24263	5.725	11.761166							2.906667	0.774649
2.865	99.191338	5.728333	11.761204							2.908333	0.774649
2.866667	99.141121	5.731667	11.761494							2.91	0.774649
2.868333	99.090157	5.735	11.761741							2.911667	0.774649
2.87	99.040108	5.738334	11.761938							2.913333	0.775442
2.871667	98.989639	5.741667	11.761753							2.915	0.776235
2.873333	98.939644	5.745	11.761631							2.916667	0.777028
2.875	98.890228	5.748333	11.761387							2.918333	0.777821
2.876667	98.842964	5.751667	11.761061							2.92	0.778614
2.878333	98.793861	5.755	11.760674							2.921667	0.779407
2.88	98.745422	5.758334	11.760389							2.923333	0.7802
2.881667	98.696861	5.761667	11.759973							2.925	0.780993
2.883333	98.647995	5.765	11.759298							2.926667	0.781787
2.885	98.598305	5.768333	11.758567							2.928334	0.78258
2.886667	98.547684	5.771667	11.757959							2.93	0.783353
2.888333	98.497864	5.775	11.757547							2.931667	0.784127
2.89	98.448395	5.778334	11.757131							2.933333	0.7849
2.891667	98.398132	5.781667	11.756974							2.935	0.785674
2.893333	98.348351	5.785	11.756952							2.936667	0.786447
2.895	98.299698	5.788333	11.756937							2.938334	0.787221
2.896667	98.250854	5.791667	11.756861							2.94	0.787994
2.898333	98.201889	5.795	11.75681							2.941667	0.788768
2.9	98.154335	5.798334	11.756697							2.943333	0.789541
2.901667	98.104225	5.801667	11.756777							2.945	0.790315
2.903333	98.054604	5.805	11.756812							2.946667	0.790315
2.905	98.002556	5.808333	11.756716							2.948334	0.790315
2.906667	97.953674	5.811667	11.756497							2.95	0.790315
2.908333	97.905037	5.815	11.756163							2.951667	0.790315
2.91	97.85463	5.818334	11.755928							2.953333	0.790315
2.911667	97.806541	5.821667	11.755849							2.955	0.790315
2.913333	97.758385	5.825	11.755833							2.956667	0.790315
2.915	97.708984	5.828333	11.755862							2.958333	0.790315
2.916667	97.658707	5.831667	11.755974							2.96	0.790315
2.918333	97.609924	5.835	11.755789							2.961667	0.790315
2.92	97.561928	5.838334	11.755486							2.963333	0.791069
2.921667	97.512367	5.841667	11.755207							2.965	0.791823
2.923333	97.461952	5.845	11.754893							2.966667	0.792577
2.925	97.413467	5.848333	11.754651							2.968333	0.793332
2.926667	97.365707	5.851667	11.754559							2.97	0.794086
2.928334	97.318352	5.855	11.754595							2.971667	0.79484
2.93	97.269608	5.858334	11.754674							2.973333	0.795594
2.931667	97.219406	5.861667	11.754873							2.975	0.796348
2.933333	97.171188	5.865	11.755094							2.976667	0.797103
2.935	97.122269	5.868333	11.75527							2.978333	0.797857
2.936667	97.073837	5.871667	11.755531							2.98	0.798592
2.938334	97.023964	5.875	11.755691							2.981667	0.799327
2.94	96.976547	5.878334	11.756028							2.983333	0.800062
2.941667	96.92749	5.881667	11.756374							2.985	0.800798
2.943333	96.878349	5.885	11.756592							2.986667	0.801533
2.945	96.832008	5.888333	11.756691							2.988333	0.802268
2.946667	96.785736	5.891667	11.75672							2.99	0.803003
2.948334	96.734718	5.895	11.756733							2.991667	0.803738
2.95	96.686516	5.898334	11.756823							2.993333	0.804474
2.951667	96.638931	5.901667	11.756998							2.995	0.805209
2.953333	96.589951	5.905	11.757177							2.996667	0.805209
2.955	96.540184	5.908333	11.757245							2.998333	0.805209
2.956667	96.493301	5.911667	11.757389							3	0.805209
2.958333	96.44693	5.915	11.757489							3.001667	0.805209
2.96	96.397263	5.918334	11.757662							3.003333	0.805209
2.961667	96.348915	5.921667	11.758104							3.005	0.805209
2.963333	96.301704	5.925	11.758547							3.006667	0.805209
2.965	96.255493	5.928333	11.759085							3.008333	0.805209
2.966667	96.20668	5.931667	11.759407							3.01	0.805209
2.968333	96.158714	5.935	11.759592							3.011667	0.805209
2.97	96.111565	5.938334	11.759691							3.013333	0.805925
2.971667	96.06485	5.941667	11.759785							3.015	0.806642
2.973333	96.019684	5.945	11.760005							3.016667	0.807358
2.975	95.973892	5.948333	11.760275							3.018333	0.808075
2.976667	95.928711	5.951667	11.760546							3.02	0.808792
2.978333	95.881027	5.955	11.760797							3.021667	0.809508
2.98	95.835014	5.958333	11.761023							3.023333	0.810225
2.981667	95.78717	5.961667	11.761264							3.025	0.810941
2.983333	95.741348	5.965	11.761477							3.026667	0.811658
2.985	95.696808	5.968333	11.761608							3.028333	0.812374
2.986667	95.648766	5.971667	11.762039							3.03	0.812374
2.988333	95.60096	5.975	11.762496							3.031667	0.812374
2.99	95.558182	5.978333	11.763057							3.033333	0.812374
2.991667	95.512138	5.981667	11.763554							3.035	0.812374
2.993333	95.465866	5.985	11.76409							3.036667	0.812374
2.995	95.420364	5.988334	11.764839							3.038333	0.812374
2.996667	95.374596	5.991667	11.765453							3.04	0.812374
2.998333	95.325378	5.995	11.765842							3.041667	0.812374
3	95.278381	5.998333	11.766238							3.043333	0.812374
3.001667	95.23465	6.001667	11.766644							3.045	0.812374
3.003333	95.188293	6.005	11.767015							3.046667	0.813072
3.005	95.141602	6.008334	11.767323							3.048333	0.813771
3.006667	95.094116	6.011667	11.76736							3.05	0.814469
